Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,147",While She Was Out,"$391,410",-,-,"$391,410",100%
"1,148",Hell Ride,"$390,128","$213,608",54.8%,"$176,520",45.2%
"1,149",Mirageman,"$390,003",-,-,"$390,003",100%
"1,150",La rabbia,"$389,400",-,-,"$389,400",100%
"1,151",The Escapist,"$388,174","$13,439",3.5%,"$374,735",96.5%
"1,152",The Unseeable 2008 Re-release,"$388,087",-,-,"$388,087",100%
"1,153",Los dan Faun,"$388,061",-,-,"$388,061",100%
"1,154",Kada kien su karma,"$387,077",-,-,"$387,077",100%
"1,155",Kami the Movie,"$387,050",-,-,"$387,050",100%
"1,156",Dasvidaniya,"$380,001",-,-,"$380,001",100%
"1,157",Yau chat guen see um leun nei,"$379,123",-,-,"$379,123",100%
"1,158",Sexy Killer: You'll Die for Her,"$377,401",-,-,"$377,401",100%
"1,159",Dhoom Dadakka,"$376,572",-,-,"$376,572",100%
"1,160",Krasnyy zhemchug lyubvi,"$375,216",-,-,"$375,216",100%
"1,161",Bakgat!,"$373,635",-,-,"$373,635",100%
"1,162",Everything Is Fine,"$373,360","$336,569",90.1%,"$36,791",9.9%
"1,163",Anak Halal 2008 Re-release,"$373,202",-,-,"$373,202",100%
"1,164",Left Bank,"$372,486",-,-,"$372,486",100%
"1,165",Dying Breed,"$370,294",-,-,"$370,294",100%
"1,166",Lamb of God,"$370,181",-,-,"$370,181",100%
"1,167",Puppy Love,"$370,069",-,-,"$370,069",100%
"1,168",El último justo,"$368,925",-,-,"$368,925",100%
"1,169",Kharej ala el kanoun,"$366,456",-,-,"$366,456",100%
"1,170",Heuk Sim Mo Nyo,"$366,287",-,-,"$366,287",100%
"1,171",Chile Puede,"$365,966",-,-,"$365,966",100%
"1,172",Café de los maestros,"$363,249",-,-,"$363,249",100%
"1,173",Love Is Elsewhere,"$360,414",-,-,"$360,414",100%
"1,174",Desh Drohee,"$358,094",-,-,"$358,094",100%
"1,175",Small Country,"$357,151",-,-,"$357,151",100%
"1,176",Filth and Wisdom,"$354,628","$22,406",6.3%,"$332,222",93.7%
"1,177","Valentina, la película","$351,624",-,-,"$351,624",100%
"1,178",Skorumpowani,"$350,670",-,-,"$350,670",100%
"1,179",Bahr al nojoum,"$350,640",-,-,"$350,640",100%
"1,180",Jackie Chan Presents: Wushu,"$350,329",-,-,"$350,329",100%
"1,181",Alrayes Omar Harb,"$348,695",-,-,"$348,695",100%
"1,182",Billy: The Early Years,"$347,328","$347,328",100%,-,-
"1,183",Stone of Destiny,"$347,045",-,-,"$347,045",100%
"1,184",Meet Bill,"$346,592","$62,597",18.1%,"$283,995",81.9%
"1,185",And a Warm Heart,"$346,087",-,-,"$346,087",100%
"1,186",Drowsiness,"$345,871",-,-,"$345,871",100%
"1,187",Flight of the Living Dead,"$344,039",-,-,"$344,039",100%
"1,188",Deti noci,"$342,061",-,-,"$342,061",100%
"1,189",The Last Lear,"$341,388",-,-,"$341,388",100%
"1,190",Igra,"$340,102",-,-,"$340,102",100%
"1,191",Lecture 21,"$338,622",-,-,"$338,622",100%
"1,192",The Killer,"$337,229",-,-,"$337,229",100%
"1,193",Hark sei nei,"$337,137",-,-,"$337,137",100%
"1,194",Courthouse on Horseback,"$335,160",-,-,"$335,160",100%
"1,195",Falling Angels,"$334,988",-,-,"$334,988",100%
"1,196",Adventurers,"$334,940",-,-,"$334,940",100%
"1,197",Sathyam,"$332,863",-,-,"$332,863",100%
"1,198",Noodle,"$332,589",-,-,"$332,589",100%
"1,199",Capitaine Achab,"$331,302",-,-,"$331,302",100%
"1,200",Before the Fall,"$328,946",-,-,"$328,946",100%
"1,201",Sien lui yau wan,"$328,204",-,-,"$328,204",100%
"1,202",Pretextos,"$327,804",-,-,"$327,804",100%
"1,203",Fist of the North Star: New Saviour Legend 2008 Re-release,"$327,159",-,-,"$327,159",100%
"1,204",Tears of April,"$326,496",-,-,"$326,496",100%
"1,205",Haunted Castle 2008 Re-release,"$325,670",-,-,"$325,670",100%
"1,206",Ghatothkach,"$325,137",-,-,"$325,137",100%
"1,207",Mevlana Celaleddin-i Rumi: Askin dansi,"$325,075",-,-,"$325,075",100%
"1,208",Standard Operating Procedure,"$324,217","$229,117",70.7%,"$95,100",29.3%
"1,209",The Square,"$322,787",-,-,"$322,787",100%
"1,210",Deep in the Jungle,"$322,736",-,-,"$322,736",100%
"1,211",Francesca,"$321,662",-,-,"$321,662",100%
"1,212",Les murs porteurs,"$320,720",-,-,"$320,720",100%
"1,213",No me pidas que te bese porque te besaré,"$319,622",-,-,"$319,622",100%
"1,214",Eye for Eye,"$317,445",-,-,"$317,445",100%
"1,215","Good Morning, Luang Prabang","$313,862",-,-,"$313,862",100%
"1,216",Pa-ra-da,"$312,976",-,-,"$312,976",100%
"1,217",Jimmy,"$311,258",-,-,"$311,258",100%
"1,218",Silly's Sweet Summer,"$311,178",-,-,"$311,178",100%
"1,219",Bigger Stronger Faster*,"$308,575","$308,575",100%,-,-
"1,220",The Seven of Daran: Battle of Pareo Rock,"$307,410",-,-,"$307,410",100%
"1,221",Hastey Hastey Follow Your Heart,"$307,325",-,-,"$307,325",100%
"1,222",Hanuman klook foon,"$306,553",-,-,"$306,553",100%
"1,223",26 Years Diary 2008 Re-release,"$306,237",-,-,"$306,237",100%
"1,224",The Headless Woman,"$305,766","$100,177",32.8%,"$205,589",67.2%
"1,225",It's Hard Being Loved by Jerks,"$304,633",-,-,"$304,633",100%
"1,226",Lost Indulgence,"$304,419",-,-,"$304,419",100%
"1,227",Sepi,"$304,163",-,-,"$304,163",100%
"1,228",Incendiary,"$304,127",-,-,"$304,127",100%
"1,229",Breakfast at Tiffany's 2008 Re-release,"$302,285",-,-,"$302,285",100%
"1,230",Santamaria,"$301,803",-,-,"$301,803",100%
"1,231",Day of the Dead,"$301,771",-,-,"$301,771",100%
"1,232",Planet B-Boy,"$300,447","$273,870",91.2%,"$26,577",8.8%
"1,233",Unforgettable,"$299,631",-,-,"$299,631",100%
"1,234",Entre sábanas,"$298,713",-,-,"$298,713",100%
"1,235",The Karamazov Brothers,"$297,455",-,-,"$297,455",100%
"1,236",Blinker en de blixvaten,"$296,032",-,-,"$296,032",100%
"1,237",Taxi to the Dark Side,"$294,309","$274,661",93.3%,"$19,648",6.7%
"1,238",Surfwise,"$294,236","$269,994",91.8%,"$24,242",8.2%
"1,239",The King of Ping Pong,"$293,276",-,-,"$293,276",100%
"1,240",Prime Time,"$293,257",-,-,"$293,257",100%
"1,241",El libro de las aguas,"$292,773",-,-,"$292,773",100%
"1,242",The World is Big and Salvation Lurks Around the Corner,"$291,275",-,-,"$291,275",100%
"1,243",Baan Phee Pob 2008,"$290,463",-,-,"$290,463",100%
"1,244",Chaos Theory,"$289,458","$240,476",83.1%,"$48,982",16.9%
"1,245",The Lucky Ones,"$287,567","$266,967",92.8%,"$20,600",7.2%
"1,246",Grow Your Own 2008 Re-release,"$286,531",-,-,"$286,531",100%
"1,247",E'ellermani: The Story of Leo and Leva,"$286,173",-,-,"$286,173",100%
"1,248",Finnischer Tango,"$285,883",-,-,"$285,883",100%
"1,249",And the Spring Comes,"$285,555",-,-,"$285,555",100%
"1,250",My Winnipeg,"$285,469","$159,363",55.8%,"$126,106",44.2%
"1,251",Paper Soldier,"$284,987",-,-,"$284,987",100%
"1,252",The Appeared,"$284,801",-,-,"$284,801",100%
"1,253",Joy Division,"$283,599",-,-,"$283,599",100%
"1,254",Sonetàula,"$283,454",-,-,"$283,454",100%
"1,255",Machan,"$282,884",-,-,"$282,884",100%
"1,256",Ashes from the Sky,"$282,514",-,-,"$282,514",100%
"1,257",The Rest of the Night 2008 Re-release,"$282,009",-,-,"$282,009",100%
"1,258",El viaje de la nonna,"$281,000",-,-,"$281,000",100%
"1,259",Gods,"$280,535",-,-,"$280,535",100%
"1,260",Lola Montès,"$280,314","$120,306",42.9%,"$160,008",57.1%
"1,261",Dai sei hei,"$280,187",-,-,"$280,187",100%
"1,262",Ploning,"$278,803",-,-,"$278,803",100%
"1,263",Good Morning Heartache,"$278,471",-,-,"$278,471",100%
"1,264",Silambattam,"$278,260",-,-,"$278,260",100%
"1,265",Wonderful Town,"$277,233","$4,487",1.6%,"$272,746",98.4%
"1,266",Nomad's Land - Sur les traces de Nicolas Bouvier,"$276,627",-,-,"$276,627",100%
"1,267",Morning Light,"$275,776","$275,497",99.9%,$279,0.1%
"1,268",Happy Together,"$274,482",-,-,"$274,482",100%
"1,269",Sorry Apple,"$272,617",-,-,"$272,617",100%
"1,270",Loss,"$272,047",-,-,"$272,047",100%
"1,271",Girdap,"$271,772",-,-,"$271,772",100%
"1,272",A Tram in SP,"$271,475",-,-,"$271,475",100%
"1,273",Everybody Dies But Me,"$270,934",-,-,"$270,934",100%
"1,274",La Storia di Leo,"$270,420",-,-,"$270,420",100%
"1,275",Nak,"$270,308",-,-,"$270,308",100%
"1,276",Spare,"$269,972",-,-,"$269,972",100%
"1,277",Günesin Oglu,"$269,734",-,-,"$269,734",100%
"1,278",Vidas paralelas,"$268,867",-,-,"$268,867",100%
"1,279",Khamsa,"$268,712",-,-,"$268,712",100%
"1,280",La Virgen Negra,"$268,520",-,-,"$268,520",100%
"1,281",Harvard Beats Yale 29-29,"$268,431","$268,431",100%,-,-
"1,282",Mme Bambino,"$266,835",-,-,"$266,835",100%
"1,283",Seval,"$265,534",-,-,"$265,534",100%
"1,284",Shoot on Sight,"$264,617",-,-,"$264,617",100%
"1,285",Selamat Pagi Cinta,"$264,063",-,-,"$264,063",100%
"1,286",The Secrets,"$264,006","$122,094",46.2%,"$141,912",53.8%
"1,287",Nirvana,"$261,127",-,-,"$261,127",100%
"1,288",Newcastle,"$260,657",-,-,"$260,657",100%
"1,289",Lawrence of Arabia 2008 Re-release,"$260,531",-,-,"$260,531",100%
"1,290",December Heat,"$260,220",-,-,"$260,220",100%
"1,291",Pora mroku,"$259,209",-,-,"$259,209",100%
"1,292",Esquire Runaway,"$258,900",-,-,"$258,900",100%
"1,293",The Conformist 2008 Re-release,"$257,106",-,-,"$257,106",100%
"1,294",The Higher Force,"$256,210",-,-,"$256,210",100%
"1,295",Beaufort,"$255,780","$102,591",40.1%,"$153,189",59.9%
"1,296",The Island,"$255,581",-,-,"$255,581",100%
"1,297",Muay Thai Giant,"$254,469",-,-,"$254,469",100%
"1,298",Urduja,"$253,087",-,-,"$253,087",100%
"1,299",Posle zhizni,"$251,862",-,-,"$251,862",100%
"1,300",The 13th Alley,"$250,992","$250,992",100%,-,-
"1,301",The Good Life,"$250,900",-,-,"$250,900",100%
"1,302",Playground,"$250,155",-,-,"$250,155",100%
"1,303",Illusion of Fear,"$247,877",-,-,"$247,877",100%
"1,304",Strangers,"$246,853",-,-,"$246,853",100%
"1,305",Enlighten Up!,"$246,649","$246,649",100%,-,-
"1,306",The Foot Fist Way,"$245,292","$234,286",95.5%,"$11,006",4.5%
"1,307",The Legend of God's Gun,"$243,768","$243,768",100%,-,-
"1,308",The Fatality,"$243,399",-,-,"$243,399",100%
"1,309",Frontier of the Dawn,"$242,618",-,-,"$242,618",100%
"1,310",If I Had Known I Was a Genius,"$241,963",-,-,"$241,963",100%
"1,311",Cass,"$241,369",-,-,"$241,369",100%
"1,312","Through a Glass, Darkly","$241,272",-,-,"$241,272",100%
"1,313",The Sign of the City,"$240,699",-,-,"$240,699",100%
"1,314",Nems Bond,"$240,391",-,-,"$240,391",100%
"1,315",My Name Is Anthony Gonsalves,"$239,977",-,-,"$239,977",100%
"1,316",Love and Other Crimes,"$239,880",-,-,"$239,880",100%
"1,317","Márió, a varázsló","$238,776",-,-,"$238,776",100%
"1,318",Fairy Dust,"$236,855",-,-,"$236,855",100%
"1,319",Cinta U-Turn,"$233,545",-,-,"$233,545",100%
"1,320",3:19 2008 Re-release,"$232,963",-,-,"$232,963",100%
"1,321",CSNY/Déjà Vu,"$232,260","$65,025",28%,"$167,235",72%
"1,322",Three in Love,"$231,804",-,-,"$231,804",100%
"1,323",Le premier venu,"$231,642",-,-,"$231,642",100%
"1,324",Desmond & The Swamp Barbarian Trap 2008 Re-release,"$230,810",-,-,"$230,810",100%
"1,325",The Perfect World of Kai 2008 Re-release,"$229,684",-,-,"$229,684",100%
"1,326",Christmas in Paris,"$229,487",-,-,"$229,487",100%
"1,327",Andersen. Zhizn bez lyubvi,"$229,140",-,-,"$229,140",100%
"1,328",Deadly Ghost,"$229,026",-,-,"$229,026",100%
"1,329",Miss Conception,"$228,928","$2,134",0.9%,"$226,794",99.1%
"1,330",Shin Chan: The Adult Empire Strikes Back 2008 Re-release,"$227,519",-,-,"$227,519",100%
"1,331",Gardener of Eden,"$225,385",-,-,"$225,385",100%
"1,332",Sixty Six 2008 Re-release,"$224,614","$224,614",100%,-,-
"1,333",Amazon Jack 2008 Re-release,"$224,285",-,-,"$224,285",100%
"1,334",Mega Snake,"$223,682",-,-,"$223,682",100%
"1,335",Chop Shop,"$222,776","$125,045",56.1%,"$97,731",43.9%
"1,336",Stella und der Stern des Orients,"$222,746",-,-,"$222,746",100%
"1,337",When Darkness Falls 2008 Re-release,"$220,538",-,-,"$220,538",100%
"1,338",The Song of Sparrows,"$220,360","$116,372",52.8%,"$103,988",47.2%
"1,339",A Boyfriend for Yamsina,"$219,612",-,-,"$219,612",100%
"1,340",Lake Tahoe,"$219,244",-,-,"$219,244",100%
"1,341",Reykjavik-Rotterdam,"$218,002",-,-,"$218,002",100%
"1,342",Ngok nam shi kin,"$216,592",-,-,"$216,592",100%
"1,343",Chris & Don. A Love Story,"$216,110","$216,110",100%,-,-
"1,344",Eye See You 2008 Re-release,"$216,081",-,-,"$216,081",100%
"1,345",Winds of September,"$216,002",-,-,"$216,002",100%
"1,346",La leyenda,"$215,812",-,-,"$215,812",100%
"1,347",Baby Blues,"$215,707",-,-,"$215,707",100%
"1,348",How the Garcia Girls Spent Their Summer,"$215,303","$215,303",100%,-,-
"1,349",Call + Response,"$215,185","$215,185",100%,-,-
"1,350",Vaatjie Sien sy Gat,"$214,743",-,-,"$214,743",100%
"1,351",Sisters Apart,"$214,051",-,-,"$214,051",100%
"1,352",Dernier maquis,"$213,304",-,-,"$213,304",100%
"1,353",Johnny Mad Dog,"$213,139",-,-,"$213,139",100%
"1,354",Iskyss,"$212,840",-,-,"$212,840",100%
"1,355",Underdogs,"$212,444",-,-,"$212,444",100%
"1,356",Eszter hagyatéka,"$211,094",-,-,"$211,094",100%
"1,357",Stranded: I've Come from a Plane That Crashed on the Mountains,"$210,754","$89,473",42.5%,"$121,281",57.5%
"1,358",Moskovskiy zhigolo,"$209,104",-,-,"$209,104",100%
"1,359",Fe Mahatet masr,"$209,007",-,-,"$209,007",100%
"1,360",Sleepwalking,"$208,995","$170,392",81.5%,"$38,603",18.5%
"1,361",Night and Day,"$208,859",-,-,"$208,859",100%
"1,362",El brindis,"$207,645",-,-,"$207,645",100%
"1,363",Verses of Love,"$207,595",-,-,"$207,595",100%
"1,364",The Friend,"$207,433",-,-,"$207,433",100%
"1,365",The Deal,"$207,405",-,-,"$207,405",100%
"1,366",Berlin am Meer,"$206,965",-,-,"$206,965",100%
"1,367",According to the Plan,"$206,950",-,-,"$206,950",100%
"1,368",Dearest,"$205,723",-,-,"$205,723",100%
"1,369",Budak Kelantan,"$205,648",-,-,"$205,648",100%
"1,370",Jesus Christus Erlöser,"$205,478",-,-,"$205,478",100%
"1,371",Little Soldier,"$204,863",-,-,"$204,863",100%
"1,372",Apa Kata Hati,"$204,777",-,-,"$204,777",100%
"1,373",Selbstgespräche,"$203,419",-,-,"$203,419",100%
"1,374",Yagmurdan sonra,"$203,202",-,-,"$203,202",100%
"1,375",Enloquecidas,"$200,134",-,-,"$200,134",100%
"1,376",Country Wedding,"$199,144",-,-,"$199,144",100%
"1,377",Rain of the Children,"$198,175",-,-,"$198,175",100%
"1,378",Un monde à nous,"$196,160",-,-,"$196,160",100%
"1,379",La traviata,"$195,494","$195,494",100%,-,-
"1,380",One Day You'll Understand,"$195,366","$145,642",74.5%,"$49,724",25.5%
"1,381",Yaaradi Nee Mohini,"$193,486",-,-,"$193,486",100%
"1,382",The Storm,"$192,914",-,-,"$192,914",100%
"1,383",Sauna,"$192,492",-,-,"$192,492",100%
"1,384",The Princess of Nebraska,"$191,887",-,-,"$191,887",100%
"1,385",A Film with Me in It,"$191,165",-,-,"$191,165",100%
"1,386",The Fifth Commandment,"$190,410",-,-,"$190,410",100%
"1,387",Khon fai luk,"$190,161",-,-,"$190,161",100%
"1,388",Waiting in Beijing,"$189,795",-,-,"$189,795",100%
"1,389",Zift,"$189,486",-,-,"$189,486",100%
"1,390",El prado de las estrellas,"$189,244",-,-,"$189,244",100%
"1,391",A Slit-Mouthed Woman,"$189,229",-,-,"$189,229",100%
"1,392",Santhosh Subramaniyam,"$188,231",-,-,"$188,231",100%
"1,393",Repo! The Genetic Opera,"$188,126","$146,750",78%,"$41,376",22%
"1,394",Bustin' Down the Door,"$187,827","$109,427",58.3%,"$78,400",41.7%
"1,395",Shaurya: It Takes Courage to Make Right... Right,"$187,666",-,-,"$187,666",100%
"1,396",Chapter 27,"$187,488","$56,215",30%,"$131,273",70%
"1,397",Lost Islands,"$187,394",-,-,"$187,394",100%
"1,398",Red Like the Sky 2008 Re-release,"$185,944",-,-,"$185,944",100%
"1,399",We Want Roses Too,"$184,764",-,-,"$184,764",100%
"1,400",My Mighty Princess,"$183,844",-,-,"$183,844",100%
"1,401",Sunny Spells,"$183,684",-,-,"$183,684",100%
"1,402",Suay sink krating zab,"$182,927",-,-,"$182,927",100%
"1,403",Handle Me with Care,"$182,448",-,-,"$182,448",100%
"1,404",Satanás,"$182,088",-,-,"$182,088",100%
"1,405",One Way 2008 Re-release,"$181,473",-,-,"$181,473",100%
"1,406","Not Quite Hollywood: The Wild, Untold Story of Ozploitation!","$180,957","$21,152",11.7%,"$159,805",88.3%
"1,407",Music,"$180,935",-,-,"$180,935",100%
"1,408",Sing to the Dawn,"$180,173",-,-,"$180,173",100%
"1,409",La capture,"$179,951",-,-,"$179,951",100%
"1,410",Constantine's Sword,"$179,507","$179,507",100%,-,-
"1,411",April Road Trip,"$179,048",-,-,"$179,048",100%
"1,412",Chicago 10,"$177,490","$177,490",100%,-,-
"1,413",Hasta la muerte,"$176,738",-,-,"$176,738",100%
"1,414",Possibility of an Island,"$176,615",-,-,"$176,615",100%
"1,415",Forasters,"$175,460",-,-,"$175,460",100%
"1,416",Haal-e-Dil,"$175,258",-,-,"$175,258",100%
"1,417",The Gift,"$174,882",-,-,"$174,882",100%
"1,418",The Children's Orchestra,"$174,542",-,-,"$174,542",100%
"1,419",Jules and Jim 2008 Re-release,"$174,288",-,-,"$174,288",100%
"1,420",Ha Thaew,"$174,223",-,-,"$174,223",100%
"1,421",El menor de los males,"$173,694",-,-,"$173,694",100%
"1,422",My Name Is Bruce,"$173,066","$173,066",100%,-,-
"1,423",Beirut Open City,"$172,932",-,-,"$172,932",100%
"1,424",Grease 2008 Re-release,"$172,895",-,-,"$172,895",100%
"1,425",Wicker Park 2008 Re-release,"$172,780",-,-,"$172,780",100%
"1,426",Son bulusma,"$172,084",-,-,"$172,084",100%
"1,427",Manual of Love 2008 Re-release,"$171,844",-,-,"$171,844",100%
"1,428",Carsten & Gitte's Movie Madness,"$170,786",-,-,"$170,786",100%
"1,429",Alawela fel Gharam,"$170,579",-,-,"$170,579",100%
"1,430",Owl and the Sparrow,"$170,324","$47,071",27.6%,"$123,253",72.4%
"1,431",Amusement,"$170,255",-,-,"$170,255",100%
"1,432",Salute,"$169,890",-,-,"$169,890",100%
"1,433",White Christmas 2008 Re-release,"$169,697",-,-,"$169,697",100%
"1,434",Yaariyan,"$168,749",-,-,"$168,749",100%
"1,435",Snow,"$168,180",-,-,"$168,180",100%
"1,436",The Tracker 2008 Re-release,"$168,175",-,-,"$168,175",100%
"1,437",My So-called Love,"$167,554",-,-,"$167,554",100%
"1,438",BloodRayne: Deliverance,"$167,445",-,-,"$167,445",100%
"1,439",Life Sentence,"$166,750",-,-,"$166,750",100%
"1,440",Sirf....: Life Looks Greener on the Other Side,"$165,834",-,-,"$165,834",100%
"1,441",Rain,"$164,286",-,-,"$164,286",100%
"1,442",Miras,"$162,978",-,-,"$162,978",100%
"1,443",Her Name Is Sabine,"$161,796",-,-,"$161,796",100%
"1,444",When the Full Moon Rises,"$161,789",-,-,"$161,789",100%
"1,445",Apron Strings,"$161,351",-,-,"$161,351",100%
"1,446",Dance of the Dragon,"$161,320",-,-,"$161,320",100%
"1,447",Cold Prey 2008 Re-release,"$161,194",-,-,"$161,194",100%
"1,448",Out of Control,"$160,953",-,-,"$160,953",100%
"1,449",Muniyandi Vilangiyal Moonramandu,"$160,664",-,-,"$160,664",100%
"1,450",A Fox's Tale,"$160,658",-,-,"$160,658",100%
"1,451","Veritas, Prince of Truth","$160,487",-,-,"$160,487",100%
"1,452",Shelter Me,"$160,453",-,-,"$160,453",100%
"1,453",Iskariot,"$160,180",-,-,"$160,180",100%
"1,454",The Art of Stealing,"$160,001",-,-,"$160,001",100%
"1,455",Girls Rock!,"$159,294","$159,294",100%,-,-
"1,456",Miao Miao,"$158,739",-,-,"$158,739",100%
"1,457",Hayattan korkma,"$157,670",-,-,"$157,670",100%
"1,458",Broken Angel,"$157,382",-,-,"$157,382",100%
"1,459",Dedication 2008 Re-release,"$157,329",-,-,"$157,329",100%
"1,460",Vinyan,"$156,944",-,-,"$156,944",100%
"1,461",The Headless Family,"$156,943",-,-,"$156,943",100%
"1,462",O Mistério do Samba,"$156,788",-,-,"$156,788",100%
"1,463",The Gravedancers,"$156,660",-,-,"$156,660",100%
"1,464",Myway,"$156,591",-,-,"$156,591",100%
"1,465",Hena maysara,"$156,421",-,-,"$156,421",100%
"1,466",Ticket to Romance,"$155,333",-,-,"$155,333",100%
"1,467",Service,"$155,156","$64,536",41.6%,"$90,620",58.4%
"1,468",Unrelated,"$154,463",-,-,"$154,463",100%
"1,469",Head in the Clouds 2008 Re-release,"$154,253",-,-,"$154,253",100%
"1,470",Quemar las naves,"$154,030",-,-,"$154,030",100%
"1,471",Contempt 2008 Re-release,"$153,619","$153,619",100%,-,-
"1,472",Four Nights with Anna,"$153,604",-,-,"$153,604",100%
"1,473",Open Air,"$152,496",-,-,"$152,496",100%
"1,474",What on Earth Have I Done Wrong?!,"$152,014",-,-,"$152,014",100%
"1,475",4,"$151,980",-,-,"$151,980",100%
"1,476",Boot Camp,"$151,827",-,-,"$151,827",100%
"1,477",Frivolous Wife,"$151,787",-,-,"$151,787",100%
"1,478",Teo's Journey,"$151,671",-,-,"$151,671",100%
"1,479",Stuck,"$151,449","$67,505",44.6%,"$83,944",55.4%
"1,480",Cactus,"$151,184",-,-,"$151,184",100%
"1,481",Around Space: Journey Through the Universe with the Hubble Space Telescope,"$151,060",-,-,"$151,060",100%
"1,482",Siyama,"$150,875",-,-,"$150,875",100%
"1,483",Camila Jam,"$150,630",-,-,"$150,630",100%
"1,484",Bhram: An Illusion,"$150,256",-,-,"$150,256",100%
"1,485",Like a Star Shining in the Night,"$150,024",-,-,"$150,024",100%
"1,486",English Strawberries,"$149,941",-,-,"$149,941",100%
"1,487",Más que a nada en el mundo,"$149,810",-,-,"$149,810",100%
"1,488",The Apartment 2008 Re-release,"$149,483",-,-,"$149,483",100%
"1,489",Zelyonyy teatr v Zemfire,"$149,243",-,-,"$149,243",100%
"1,490",Destiny Ride,"$149,213",-,-,"$149,213",100%
"1,491",The Moss,"$148,058",-,-,"$148,058",100%
"1,492",Head Under Water,"$147,910",-,-,"$147,910",100%
"1,493",Supravietuitorul,"$147,657",-,-,"$147,657",100%
"1,494",Cover Boy... Last Revolution,"$147,184",-,-,"$147,184",100%
"1,495",Santos,"$147,090",-,-,"$147,090",100%
"1,496",A Swedish Love Story 2008 Re-release,"$147,005",-,-,"$147,005",100%
"1,497",Sky Kids,"$144,680","$144,680",100%,-,-
"1,498",Last Year at Marienbad,"$144,492","$144,492",100%,-,-
"1,499",Summer 2007,"$143,658",-,-,"$143,658",100%
"1,500",Aniceto,"$143,255",-,-,"$143,255",100%
"1,501",Dolls and Angels,"$143,103",-,-,"$143,103",100%
"1,502",Anaconda Frightened,"$142,902",-,-,"$142,902",100%
"1,503",Shelter,"$142,666","$142,666",100%,-,-
"1,504",Rear Window 2008 Re-release,"$142,665",-,-,"$142,665",100%
"1,505",Respekt,"$142,625",-,-,"$142,625",100%
"1,506",Flow: For Love of Water,"$142,569","$142,569",100%,-,-
"1,507",Biùtiful cauntri,"$141,693",-,-,"$141,693",100%
"1,508",Enfances,"$140,148",-,-,"$140,148",100%
"1,509",Baghead,"$140,106","$140,106",100%,-,-
"1,510",Saphai breu... aw aw,"$139,062",-,-,"$139,062",100%
"1,511",Someone to Run With,"$138,817",-,-,"$138,817",100%
"1,512",40 Hari Bangkitnya Pocong,"$138,548",-,-,"$138,548",100%
"1,513",Rancho aparte,"$138,524",-,-,"$138,524",100%
"1,514",100 Lies to Hide a Wife,"$138,239",-,-,"$138,239",100%
"1,515",Pequenas Histórias,"$138,057",-,-,"$138,057",100%
"1,516",Cute,"$138,029",-,-,"$138,029",100%
"1,517",The Fourth Day,"$137,062",-,-,"$137,062",100%
"1,518",Separations,"$136,785",-,-,"$136,785",100%
"1,519",Bananas 2008 Re-release,"$136,200",-,-,"$136,200",100%
"1,520",Zakrytye prostranstva,"$136,078",-,-,"$136,078",100%
"1,521",Tahaan,"$135,989",-,-,"$135,989",100%
"1,522",Black Ice 2008 Re-release,"$135,963",-,-,"$135,963",100%
"1,523",Mukha,"$134,987",-,-,"$134,987",100%
"1,524",Bakkermann,"$133,868",-,-,"$133,868",100%
"1,525",The Heaven,"$133,425",-,-,"$133,425",100%
"1,526",Cristóvão Colombo - O Enigma,"$133,250",-,-,"$133,250",100%
"1,527",Don't Look Down,"$132,551",-,-,"$132,551",100%
"1,528",Rusichi,"$132,498",-,-,"$132,498",100%
"1,529",El garabato,"$131,981",-,-,"$131,981",100%
"1,530",Hounddog,"$131,961","$131,961",100%,-,-
"1,531",Juba the iraqi sniper the untold story,"$131,541",-,-,"$131,541",100%
"1,532",Ballerina,"$131,460","$114,507",87.1%,"$16,953",12.9%
"1,533",Proud American,"$131,357","$131,357",100%,-,-
"1,534",Casting minden,"$130,489",-,-,"$130,489",100%
"1,535",Hit,"$129,589",-,-,"$129,589",100%
"1,536",Baby in the Sky,"$129,467",-,-,"$129,467",100%
"1,537",Love Comes Lately,"$127,958","$78,079",61%,"$49,879",39%
"1,538",Kaalai,"$127,566",-,-,"$127,566",100%
"1,539",Dhurai,"$127,244",-,-,"$127,244",100%
"1,540",La rabbia di Pasolini,"$125,866",-,-,"$125,866",100%
"1,541",Well Kept Secrets - Athanassia,"$125,827",-,-,"$125,827",100%
"1,542",Magicians 2008 Re-release,"$125,089",-,-,"$125,089",100%
"1,543",Vesaire Vesaire,"$124,698",-,-,"$124,698",100%
"1,544",Futro,"$124,582",-,-,"$124,582",100%
"1,545",New Energy,"$124,576",-,-,"$124,576",100%
"1,546",The Bottle,"$124,477",-,-,"$124,477",100%
"1,547",Captive,"$124,300",-,-,"$124,300",100%
"1,548",The First Saturday in May,"$124,294","$124,294",100%,-,-
"1,549",La próxima estación,"$124,052",-,-,"$124,052",100%
"1,550",The Child,"$123,825",-,-,"$123,825",100%
"1,551",Were the World Mine,"$123,789","$123,789",100%,-,-
"1,552",Momma's Man,"$123,385","$100,435",81.4%,"$22,950",18.6%
"1,553",Show de Bola,"$123,045",-,-,"$123,045",100%
"1,554",Used Parts,"$122,408",-,-,"$122,408",100%
"1,555",Summer Holiday,"$121,951",-,-,"$121,951",100%
"1,556",Immigrants (L.A. Dolce Vita),"$121,453",-,-,"$121,453",100%
